sourceId,lineId,customerId,validAfter,expiryDate,sku,attribute1,attribute2,attribute7,attribute11,userGroupEdit,userGroupViewDetails
P-6890,A7gRBmR4d3c6ngu,,2020-04-21,2020-05-10,Pfx-abc-4,50,17,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6895,SW0gH8L91UN2a4b,CH-0037,2021-06-04,2021-07-06,Pfx-3.7,90,13,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6895,81FeeL80Q9jfe36,CD-00115,2020-01-16,2020-02-29,Pfx-abc-6,50,20.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6897,06w6RN4Y0743dHD,CG-0035,2019-01-18,2019-02-22,Pfx-3.4,480,9.6,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6897,g0J8b661V5815u0,CD-00090,2021-11-12,2021-11-21,Pfx-4.0,140,16.5,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6899,4gw9L79TO95m61e,CD-00041,2019-10-04,2019-11-29,Pfx-4.0,230,13.5,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6900,yY36Ou1Ap6AA83f,CH-0005,2020-09-24,2020-10-08,Pfx-abc-1,370,18.7,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6905,120X5ih6O3GCyt3,CD-00004,2020-01-02,2020-02-08,Pfx-3.2,40,8.8,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6908,824C5ns0h80Eb6R,CD-00135,2020-12-25,2021-01-30,Pfx-abc-1,50,18.7,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6909,p63361t69u46957,CG-0024,2019-09-12,2019-11-07,Pfx-abc-6,220,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6910,Zy9C3qP6re1iHj0,CG-0034,2020-10-08,2020-11-13,Pfx-abc-6,90,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6912,9EYF22858Cyy6vv,CD-00002,2019-03-30,2019-05-21,Pfx-3.3,240,19,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6912,1246805NPkCVAq6,,2019-09-15,2019-11-03,Pfx-4.0,3,13.5,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6913,s004Ht9J5E70dO9,CD-00147,2020-02-08,2020-03-01,Pfx-3.5,580,11.7,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6914,FJ9ePJ86U8q5A98,CD-00060,2019-11-05,2020-01-01,Pfx-4.0,50,15,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6926,6W2h9EqL154470L,CD-00109,2021-08-16,2021-08-20,Pfx-3.6,250,15,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6928,Src74IlG0UwtY56,,2020-05-06,2020-07-02,Pfx-3.3,17,15.2,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6933,7V90h65HVHa8HK0,CD-00018,2020-10-19,2020-11-23,Pfx-3.2,570,11,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6933,AI3by3479r8dUf5,,2019-03-02,2019-03-20,Pfx-3.2,9,8.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6933,4Sts4302aF5xx6Z,CD-00103,2019-09-04,2019-10-29,Pfx-abc-6,1210,17.1,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6934,519VU1E2DE5F4TA,CH-0019,2021-04-20,2021-05-11,Pfx-2.8,120,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6934,L6q2KIkce4RIR9n,CD-00084,2020-08-26,2020-10-18,Pfx-3.3,90,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6934,222sYC0986372BB,CD-00135,2019-02-25,2019-04-02,Pfx-6.0,40,24,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6937,VYc78G31574353O,CD-00097,2021-10-13,2021-12-07,Pfx-5.0,100,8,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6941,H42QPu7AxJW9Wa7,CD-00117,2020-05-11,2020-05-27,Pfx-3.2,30,11,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6942,17y667v2PR472G0,CG-0032,2021-04-19,2021-05-08,Pfx-abc-2,180,15.4,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6946,SulP53czLb9y8yW,CD-00090,2021-06-09,2021-06-22,Pfx-2.8,110,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6949,00GuDb06s1AP2O2,CD-00023,2021-02-10,2021-02-19,Pfx-abc-3,90,9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6950,6DIw34t4xOqMlMy,CD-00063,2020-09-23,2020-10-19,Pfx-5.0,190,9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6953,16ktQ66UcEe6tP3,,2020-03-22,2020-05-14,Pfx-5.0,24,10,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6953,l435S3H7Rqqf1zL,CG-0020,2019-06-28,2019-07-24,Pfx-abc-1,110,15.3,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6954,Yd0U3112f0484a6,CH-0014,2021-05-19,2021-07-01,Pfx-3.2,1,9.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6955,75ax55T4qh9Ptld,,2019-04-19,2019-04-26,Pfx-4.0,12,12,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6957,UEusA1J26ynW48D,CD-00113,2019-05-10,2019-06-09,Pfx-abc-2,110,12.6,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6959,xB6388wNkR57q4R,CD-00001,2021-02-28,2021-03-07,Pfx-3.0,40,20.9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6960,NHVLC2vUqztY80z,CD-00049,2020-02-28,2020-03-22,Pfx-abc-8,170,16.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6963,Np8w6o80i2a2ZAZ,CD-00049,2019-06-23,2019-08-14,Pfx-3.0,340,20.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6964,78AMml02Dkp5v2A,,2021-01-27,2021-03-08,Pfx-2.7,1,16,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6966,0b9L2JQ0B0FD69v,CH-0001,2020-05-22,2020-06-14,Pfx-3.5,10,11.7,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6969,66a609Z57Jw4O73,CD-00036,2019-09-13,2019-10-29,Pfx-3.2,490,9.9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6972,xD73rO4da71ycnU,CD-00049,2021-04-05,2021-05-13,Pfx-4.0,1,16.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6978,5LIR30G4KJ41Mwd,,2021-11-19,2021-11-27,Pfx-3.5,14,10.4,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6979,MI75s76OmPLir5z,CD-00115,2019-08-19,2019-09-05,Pfx-3.1,100,15,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6983,8F2908574uLr7z2,,2021-06-06,2021-08-01,Pfx-abc-3,59,9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6986,iU0K03i009UNIt7,CD-00105,2019-04-29,2019-05-26,Pfx-abc-5,70,9.6,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6989,25f7v1q3114a176,CD-00053,2021-10-17,2021-12-02,Pfx-abc-1,140,13.6,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6991,1G7B6IweLa08307,,2020-02-25,2020-04-08,Pfx-3.3,39,20.9,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6995,Hl7Q8P746jT5008,CD-00086,2021-12-31,2022-01-06,Pfx-4.0,80,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6995,T4g66UH6k8w5961,CD-00090,2019-06-25,2019-07-18,Pfx-5.0,80,9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6998,tI2913X9D7T6WH8,CD-00074,2019-05-04,2019-05-12,Pfx-abc-6,160,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-6999,48rSH8ZPJ41P6r6,CH-0016,2019-10-07,2019-11-04,Pfx-2.9,50,35.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7000,986A715Nub05d90,CD-00117,2021-11-06,2021-12-23,Pfx-3.2,180,11,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7004,409b08A3q89wxJC,CD-00139,2020-01-27,2020-02-07,Pfx-6.0,90,24,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7005,K8azZA1963h131R,CG-0035,2019-02-10,2019-02-15,Pfx-4.0,470,13.5,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7005,P3YZhs9938SR207,CD-00041,2019-01-27,2019-03-13,Pfx-4.0,40,13.5,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7010,43TIWo23FQE79y3,CD-00149,2021-11-24,2021-12-13,Pfx-abc-7,140,12.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7012,34T66VUcrHT7d02,CH-0014,2021-10-12,2021-11-28,Pfx-abc-4,120,15.3,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7015,qw342M6A79861Z3,CD-00071,2021-09-02,2021-09-24,Pfx-3.3,1,15.2,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7016,957q95J8623sS42,,2019-02-05,2019-03-28,Pfx-3.4,9,12,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7017,xV76280C1707X7r,CD-00083,2019-02-15,2019-03-27,Pfx-abc-1,60,17,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7018,97u7R2U3j92449Q,CG-0018,2019-04-13,2019-04-26,Pfx-3.4,290,9.6,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7022,8ohtn3357ZHU96q,,2021-08-17,2021-09-20,Pfx-abc-2,21,12.6,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7024,0I29MUAhU8FU8y2,CD-00123,2019-10-11,2019-12-05,Pfx-abc-5,40,12,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7025,6dEv8T9FM1i33r9,CG-0035,2020-08-30,2020-09-08,Pfx-abc-2,330,14,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7027,EkHQzqTPCU9YMgr,CH-0016,2019-10-08,2019-11-04,Pfx-2.9,1,31.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7030,1cD32Eip6K1xcj2,,2019-01-07,2019-02-27,Pfx-3.1,1,15,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7030,0843ZXSh4oddi88,,2021-06-07,2021-06-24,Pfx-abc-3,5,7.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7031,36EC85R83a7Yf35,,2019-11-08,2019-11-16,Pfx-6.0,9,24,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7032,2fMnz8z5920N4qV,CG-0013,2021-05-23,2021-05-30,Pfx-3.3,350,15.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7033,7QG1534f8xV5v6O,CD-00105,2020-04-29,2020-05-06,Pfx-3.4,170,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7033,J567vY8454o144p,,2021-01-15,2021-03-04,Pfx-3.7,13,13,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7036,h92mZ0KQTD09204,,2020-09-22,2020-10-19,Pfx-abc-6,19,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7037,6RX1QcNe5RUFq1r,CD-00036,2021-12-24,2022-01-12,Pfx-2.9,30,35.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7037,6rRUb0086BnZ488,CD-00053,2019-04-21,2019-05-31,Pfx-abc-4,50,18.7,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7046,ndN6659320T55um,CD-00096,2019-03-28,2019-04-16,Pfx-3.4,30,10.8,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7047,06835910ZgRCDq0,CD-00077,2021-08-10,2021-09-07,Pfx-abc-3,70,8.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7051,12z6736o6toU26I,CD-00099,2019-10-31,2019-11-11,Pfx-3.6,110,16.5,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7052,A16o83DBK2I9C58,CD-00099,2020-01-06,2020-01-18,Pfx-3.1,20,15,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7054,3Dy83s4hsWk0wSP,CD-00111,2021-02-03,2021-02-22,Pfx-3.1,30,16.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7054,86WCt5eOG2Tp61t,,2019-05-21,2019-06-16,Pfx-3.7,27,13,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7056,aLb77P693719G5g,,2019-01-21,2019-02-17,Pfx-4.0,8,16.5,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7061,42y5mD8dT2G0680,CD-00137,2021-07-15,2021-07-30,Pfx-abc-4,90,13.6,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7066,VeT4S0emS1d6Zlj,,2019-09-26,2019-10-15,Pfx-3.0,57,20.9,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7066,wVD84pJ0z271pfv,,2019-06-03,2019-07-13,Pfx-6.0,12,27,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7067,vH4RW528xa2m99K,CG-0027,2020-09-20,2020-09-27,Pfx-2.7,130,16,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7068,2q1XO526Prm7hQN,CG-0035,2021-10-13,2021-11-04,Pfx-abc-6,30,17.1,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7076,Rm478hMX4Zt9Z79,CG-0010,2021-01-15,2021-03-02,Pfx-2.9,210,39,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7076,l07NR9H5wK0R489,,2021-02-08,2021-02-20,Pfx-6.0,11,30,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7077,U7g63NcX668n2vF,CD-00051,2020-10-10,2020-10-30,Pfx-3.4,20,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7091,235072K9n6EG5D9,CD-00135,2020-08-23,2020-10-02,Pfx-abc-4,40,13.6,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7092,972743e8Purd3k4,CD-00042,2021-02-16,2021-04-13,Pfx-6.0,1,27,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7096,HpEBs0W5S9i79DG,CD-00135,2021-09-04,2021-09-07,Pfx-5.0,80,11,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7097,09o87rc0KF3064k,CG-0026,2020-01-27,2020-03-09,Pfx-abc-1,10,13.6,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7101,DP7D928W0811Na3,,2019-12-11,2020-02-06,Pfx-3.3,48,19,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7104,d312997RpIk3lGF,,2021-04-03,2021-05-07,Pfx-3.4,4,10.8,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7116,HwiBZ102X9uj93f,,2021-09-12,2021-11-03,Pfx-3.6,7,12,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7117,4Bc54Q5LxD1w4J9,CH-0050,2021-04-03,2021-05-19,Pfx-2.8,140,15.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7118,6YyiDN4eRt0813K,CD-00029,2019-02-20,2019-03-23,Pfx-abc-6,170,17.1,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7121,T4Ufh773V1a7bjX,,2021-06-17,2021-08-15,Pfx-2.7,22,14.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7123,z2oNQo3R111l1Yi,,2021-01-04,2021-01-09,Pfx-abc-8,11,18,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7124,5K30Kn5J7NC290E,,2019-08-04,2019-08-09,Pfx-3.3,42,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7125,2379Q2H36GJH0N8,CD-00109,2020-12-20,2020-12-30,Pfx-2.7,130,16,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7128,2l7j9UV1DVmF73R,CD-00151,2020-02-01,2020-02-22,Pfx-abc-2,120,14,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7129,8AY17z90175640r,CD-00047,2019-03-24,2019-05-23,Pfx-abc-5,40,10.8,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7131,nW38PxFg5l3yaP6,CD-00023,2020-01-25,2020-02-27,Pfx-3.0,620,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7131,GBQ7i9g71hH1Emi,,2020-02-22,2020-04-09,Pfx-abc-2,30,11.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7132,c2470n78Q1c3xgA,,2021-04-11,2021-04-28,Pfx-abc-4,18,18.7,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7135,iAKwH3b075Du0xa,CD-00004,2019-08-30,2019-09-23,Pfx-6.0,670,24,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7135,T6ELPeC72d6g53a,CD-00035,2019-07-28,2019-08-15,Pfx-abc-4,230,13.6,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7139,881JdO6JjGPWpQg,CD-00087,2021-04-10,2021-05-18,Pfx-2.9,360,35.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7140,Ww5L6t6I4tJHW56,,2019-02-23,2019-04-23,Pfx-4.0,2,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7143,Pc1415vyIxoBz91,CD-00054,2020-01-28,2020-03-18,Pfx-4.0,230,13.5,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7144,1j2087KwLh00008,CD-00151,2020-12-07,2021-01-06,Pfx-3.2,110,9.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7144,c9JgB4KS0v0a5oo,,2019-07-10,2019-07-19,Pfx-3.3,26,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7145,5229w096MCJ8Yn6,CD-00096,2019-07-14,2019-07-20,Pfx-abc-1,210,17,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7147,Das60fRD5X736l7,CG-0007,2021-09-30,2021-11-04,Pfx-abc-4,10,13.6,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7149,p3yK1b0hf9q5Iet,CD-00086,2019-03-19,2019-04-26,Pfx-abc-2,260,11.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7153,8m4Pn0b1QTBi918,CG-0007,2021-05-27,2021-06-20,Pfx-3.7,180,11.7,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7155,z4x725c0882098f,CD-00111,2021-04-16,2021-04-19,Pfx-abc-6,290,15.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7157,256c89Xg0326a5o,,2021-08-26,2021-10-24,Pfx-abc-3,11,9.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7159,7q1S06Gc8eCyR8Q,CG-0018,2021-12-15,2022-02-05,Pfx-abc-1,350,17,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7166,utZh1rWi9eWbF83,CD-00005,2020-05-12,2020-06-10,Pfx-3.1,290,16.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7167,R37XZo56jE6z4iI,CD-00085,2019-10-08,2019-12-02,Pfx-3.1,110,13.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7169,ex86ng0AgNji54H,CD-00037,2019-08-16,2019-09-26,Pfx-3.0,180,17.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7169,1g6n69yM4Pp1TK4,CD-00073,2019-05-14,2019-06-13,Pfx-abc-1,90,17,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7170,8K8UX28vU14h0AN,CD-00151,2020-08-27,2020-10-15,Pfx-2.7,10,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7173,QR88E35F9ox4DT3,,2019-07-17,2019-07-20,Pfx-abc-5,119,10.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7175,a2ip0F7I82f8k3B,CD-00051,2021-10-10,2021-11-01,Pfx-3.7,1,13,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7179,6q1136W21Bw8MJn,,2021-07-26,2021-07-29,Pfx-abc-4,36,15.3,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7180,6rF1u8T50DP8w86,CG-0010,2020-10-08,2020-10-25,Pfx-abc-2,50,15.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7183,Jolwg1698y70z5J,CD-00096,2021-02-23,2021-03-21,Pfx-2.8,90,20.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7183,9214aj5v3e975gM,CD-00061,2019-04-13,2019-05-24,Pfx-abc-3,20,9.9,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7184,44BlV7LSWahc1V4,CD-00123,2021-01-29,2021-02-15,Pfx-2.7,50,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7197,EK4y772UIRgoD2T,,2020-06-02,2020-07-03,Pfx-3.1,17,13.5,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7201,k6Tk7Ns2aJ13A14,CD-00072,2021-01-12,2021-02-21,Pfx-abc-7,60,11,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7209,3CT1GV2mW5m4ftu,,2020-04-13,2020-05-27,Pfx-abc-1,30,17,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7215,PiXA96odMx20pNA,CD-00077,2020-01-14,2020-01-18,Pfx-abc-3,1,8.1,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7216,KD424C89U59kq8o,CD-00071,2019-05-13,2019-06-29,Pfx-4.0,20,15,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7219,S4b8dD8rvC6p6B0,CG-0030,2019-02-18,2019-03-13,Pfx-2.8,350,15.2,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7224,e91Gj94K0B2ply6,,2020-09-22,2020-10-14,Pfx-6.0,4,33,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7225,C97T5d6wo4y1b08,CG-0011,2020-09-23,2020-09-28,Pfx-3.0,420,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7226,mMn6RL05p2DebWq,CD-00050,2019-10-28,2019-12-08,Pfx-2.8,490,19,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7236,O1x01RB78L4Rx97,,2021-06-07,2021-06-24,Pfx-3.2,1,9.9,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7236,4Lr1715593h649r,,2020-10-12,2020-11-23,Pfx-abc-3,8,9.9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7243,a9q645122798740,CH-0014,2021-04-28,2021-05-31,Pfx-abc-4,270,15.3,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7245,J49HcTS5959H18D,CD-00053,2020-07-30,2020-08-12,Pfx-abc-7,280,11,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7248,65580q2k5V0KY93,,2021-01-01,2021-01-04,Pfx-2.8,8,15.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7252,Zx67cM07252eWuk,CD-00050,2021-11-09,2021-12-10,Pfx-abc-2,170,15.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7256,Qt9MtbxPvUWK855,CD-00115,2020-07-26,2020-08-13,Pfx-3.0,150,15.2,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7256,r7NhXA4gOuPBz0E,CD-00089,2019-12-28,2020-01-03,Pfx-3.7,670,13,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7259,UIGp21H17a2794r,CD-00086,2020-01-25,2020-03-18,Pfx-abc-1,650,13.6,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
