key1,key2,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
SYP,2027-11,0.0017851877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYP,2027-12,0.0019014695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYP,2028-01,0.001908539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-01,0.0554967396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-02,0.0499933724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-03,0.0511739605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-04,0.0495717679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-05,0.0499121641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-06,0.0567786141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-07,0.0567381886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-08,0.057178344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-09,0.0528996156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-10,0.0579563308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-11,0.0534485362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2018-12,0.0570720711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-01,0.0540707334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-02,0.0565207128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-03,0.0512482293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-04,0.0558223445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-05,0.0520747506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-06,0.051860602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-07,0.0527740201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-08,0.0533086155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-09,0.0549909617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-10,0.0538442146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-11,0.0528273715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2019-12,0.0486324381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-01,0.0516352376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-02,0.0487758346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-03,0.0547271684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-04,0.0507513263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-05,0.0538490433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-06,0.0491726769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-07,0.0581226621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-08,0.0513961524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-09,0.051382115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-10,0.0581502193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-11,0.0553723336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2020-12,0.0518483963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-01,0.053659398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-02,0.0522421798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-03,0.0579566599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-04,0.0534487009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-05,0.0534579461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-06,0.0563188561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-07,0.0489729394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-08,0.0537078488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-09,0.0582808543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-10,0.0506840279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-11,0.0524003974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2021-12,0.0565142496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-01,0.0486274836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-02,0.0528459807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-03,0.0585143221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-04,0.0564199102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-05,0.0533808806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-06,0.0488552971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-07,0.0547057613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-08,0.0543916478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-09,0.0489036161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-10,0.0501402484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-11,0.0488021458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2022-12,0.0564871841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-01,0.0540340749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-02,0.0554748314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-03,0.057058067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-04,0.0546255332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-05,0.0561714476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-06,0.0568599396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-07,0.0507255991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-08,0.0540760502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-09,0.0490322685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-10,0.0571583252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-11,0.0568804879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2023-12,0.0539647202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-01,0.0578455883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-02,0.0541768121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-03,0.0528751359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-04,0.0497783319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-05,0.0532642881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-06,0.0542612936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-07,0.0486672847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-08,0.0557720715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-09,0.0559776648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-10,0.0557251912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-11,0.0531996493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2024-12,0.0539624731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-01,0.0503531965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-02,0.0515772433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-03,0.0514878401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-04,0.0558142628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-05,0.0514749106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-06,0.0520555913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-07,0.0535476689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-08,0.0499603273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-09,0.0542446617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-10,0.0499697607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-11,0.0555666117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2025-12,0.0582808745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-01,0.0550348348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-02,0.0548010597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-03,0.0562101216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-04,0.0546844741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-05,0.0543948178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-06,0.0523416504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-07,0.0558795422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-08,0.0572795905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-09,0.0591874406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-10,0.0494193452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-11,0.0529842524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2026-12,0.0568493788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-01,0.0551418412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-02,0.0522147643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-03,0.0507309557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-04,0.0539493393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-05,0.0536144987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-06,0.0514527043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-07,0.057583726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-08,0.0530368492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-09,0.0575330245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-10,0.0551700887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-11,0.057269212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZL,2027-12,0.0582991913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-01,0.0281317879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-02,0.0289672582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-03,0.0263800206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-04,0.0296184125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-05,0.0272128743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-06,0.027159883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-07,0.0300785203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-08,0.0272739636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-09,0.0259138104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-10,0.0283297753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-11,0.0256221457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2018-12,0.0255562916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-01,0.0275297332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-02,0.0282486546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-03,0.0266863608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-04,0.0278894935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-05,0.0281269279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-06,0.0268539251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-07,0.0260546593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-08,0.0291394825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-09,0.0278115073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-10,0.02997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-11,0.0260613678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2019-12,0.0298019392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-01,0.0263054521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-02,0.0282446693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-03,0.0262725595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-04,0.0275812591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-05,0.0304279688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-06,0.0308185748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-07,0.028503881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-08,0.0274525661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-09,0.0287044088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-10,0.0306600995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-11,0.0271409895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2020-12,0.0286335455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-01,0.0283253023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-02,0.0283899265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-03,0.0254636556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-04,0.0292341332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-05,0.0263058878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-06,0.0293959337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-07,0.0294116515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-08,0.0276822542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-09,0.0292697911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-10,0.0299173459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-11,0.026416693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2021-12,0.0259253478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-01,0.0300526259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-02,0.0295827231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-03,0.0260356308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-04,0.0295882569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-05,0.0266440417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-06,0.0286953236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-07,0.0270866817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-08,0.025572523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-09,0.0308236454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-10,0.0277000773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-11,0.0258446108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2022-12,0.0284436674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-01,0.0271863764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-02,0.0295540939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-03,0.0281874242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-04,0.0287369991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-05,0.0259702607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-06,0.0284587929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-07,0.0274375584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-08,0.0308537292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-09,0.0295798475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-10,0.0303564555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-11,0.0304612216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2023-12,0.0306533967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-01,0.0280806467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-02,0.0298112812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-03,0.0256132817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-04,0.0254715709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-05,0.025937875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-06,0.0302307933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-07,0.0286831829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-08,0.0297357507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-09,0.0259679873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-10,0.0274590334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-11,0.026840876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2024-12,0.0302374502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-01,0.0260681318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-02,0.0272942251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-03,0.0309972724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-04,0.0290819613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-05,0.0280659879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-06,0.0265483139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-07,0.0302853901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-08,0.0285744051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-09,0.0261811797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-10,0.030037106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-11,0.0269288561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2025-12,0.0302990883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-01,0.0288299519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-02,0.0264837915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-03,0.0260156842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-04,0.0302491869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-05,0.0257608712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-06,0.0278722047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-07,0.0273714427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-08,0.029583717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-09,0.0284338881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-10,0.0260778215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-11,0.0275952419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2026-12,0.0267261118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-01,0.0293789248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-02,0.0262458243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-03,0.0261893531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-04,0.0300340298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-05,0.0308818927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-06,0.0277227081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-07,0.0273794943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-08,0.0268223599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-09,0.0275546965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-10,0.0257528882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-11,0.028199092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2027-12,0.0290004557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THB,2028-01,0.0302799555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-01,0.092748675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-02,0.0901291776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-03,0.0954326797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-04,0.1022562206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-05,0.0985646881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-06,0.0925907413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-07,0.1036179445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-08,0.092742335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-09,0.1012807566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-10,0.0883550559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-11,0.1016178465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2018-12,0.096338699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-01,0.0955440689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-02,0.0875484418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-03,0.0899879341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-04,0.1030778571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-05,0.0933245162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-06,0.0916360177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-07,0.0952164071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-08,0.0997407149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-09,0.1031619283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-10,0.09279329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-11,0.0925545081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2019-12,0.0918493308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-01,0.0885553419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-02,0.0890991827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-03,0.0974128401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-04,0.1002681567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-05,0.0936109479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-06,0.0886689589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-07,0.0932391319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-08,0.0889492606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-09,0.0961763782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-10,0.0935314566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-11,0.0970029051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2020-12,0.087358343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-01,0.1022998641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-02,0.0965671219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-03,0.0985575212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-04,0.0973639348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-05,0.0944419256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-06,0.092976854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-07,0.0914294506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-08,0.0892280015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-09,0.0939419907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-10,0.0984115216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-11,0.0999096377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2021-12,0.0929165589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-01,0.0937028826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-02,0.0885166363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-03,0.0993075632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-04,0.1006886351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-05,0.0943595257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-06,0.0953079391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-07,0.0998865578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-08,0.1023015771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-09,0.1023226975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-10,0.0955723732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-11,0.1032500821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2022-12,0.0856460954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-01,0.0861599541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-02,0.0881592414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-03,0.1015340105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-04,0.0864971789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-05,0.0864086322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJS,2023-06,0.092533307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
