key1,key2,key3,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
2025-04,Darmstadt,Pack Meal S,0.0592423433,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Pack Meal XL,0.1190110309,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Pack S,0.0416120841,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Pork,9.1834611473,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Tofu,1.9096014002,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Tomato Hot,3.8882072003,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Tomato Medium,2.9906019963,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,Darmstadt,Tomato Mild,3.8672821917,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,2X Split Pack L,0.2777565197,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,4X Bundle,0.3996789637,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,4X Split Pack L,0.4578026574,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Beef,12.7012067247,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Bottle,0.1067876503,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Grated Cheese,8.4883777777,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Lamb,21.1219794349,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Mustard Hot,4.6713650988,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Mustard Medium,5.3956073095,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Mustard Mild,5.8123500064,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack L,0.1010052021,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack M,0.064925769,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack Meal L,0.1329866662,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack Meal M,0.0894243461,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack Meal S,0.063378267,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack Meal XL,0.1664048797,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pack S,0.0365145382,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Pork,10.4955217918,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Tofu,1.584403841,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Tomato Hot,3.9075375884,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Tomato Medium,2.9431521785,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04,St. Louis,Tomato Mild,3.4538540159,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,2X Split Pack L,0.2063628118,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,4X Bundle,0.3138783581,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,4X Split Pack L,0.3948691083,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Beef,8.7360332195,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Bottle,0.0878053632,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Grated Cheese,7.3721841635,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Lamb,18.2682166303,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Mustard Hot,5.2680308884,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Mustard Medium,5.2179530682,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Mustard Mild,4.044008022,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack L,0.0766243919,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack M,0.0606068163,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack Meal L,0.1389748058,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack Meal M,0.0736587728,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack Meal S,0.0775850462,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack Meal XL,0.1050237529,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pack S,0.0360611771,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Pork,7.9627915421,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Tofu,1.4858336857,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Tomato Hot,2.7160247623,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Tomato Medium,4.0623760142,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,Darmstadt,Tomato Mild,3.4706120344,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,2X Split Pack L,0.2186595678,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,4X Bundle,0.2929625495,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,4X Split Pack L,0.4297470249,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Beef,11.774046217,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Bottle,0.1180400235,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Grated Cheese,7.6783618441,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Lamb,31.3643670561,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Mustard Hot,6.6620900491,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Mustard Medium,5.3424468577,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Mustard Mild,5.317564028,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack L,0.095311708,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack M,0.0609338771,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack Meal L,0.1255147696,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack Meal M,0.0721096608,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack Meal S,0.0989837736,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack Meal XL,0.128614234,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pack S,0.0404673373,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Pork,9.8555363249,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Tofu,1.7702122091,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Tomato Hot,4.5958462892,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Tomato Medium,3.5373219061,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05,St. Louis,Tomato Mild,3.5221474006,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,2X Split Pack L,0.2268647989,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,4X Bundle,0.3492775833,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,4X Split Pack L,0.3398756219,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Beef,11.4839776755,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Bottle,0.0772649186,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Grated Cheese,6.9164899527,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Lamb,24.1923349831,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Mustard Hot,4.9844611881,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Mustard Medium,5.0939878639,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Mustard Mild,5.9622377219,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack L,0.0647764407,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack M,0.0596914244,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack Meal L,0.1291369522,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack Meal M,0.1015717873,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack Meal S,0.0695905771,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack Meal XL,0.1552200174,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pack S,0.0447516338,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Pork,6.8685486485,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Tofu,2.0098215521,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Tomato Hot,3.2240571911,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Tomato Medium,3.8272378978,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,Darmstadt,Tomato Mild,3.8951647345,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,2X Split Pack L,0.2409984324,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,4X Bundle,0.2885683993,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,4X Split Pack L,0.3774322846,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Beef,13.9202493485,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Bottle,0.079353624,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Grated Cheese,8.6009205153,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Lamb,26.718194952,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Mustard Hot,5.4541055014,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Mustard Medium,7.1060050391,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Mustard Mild,7.0914070669,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack L,0.0784957189,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack M,0.0668209441,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack Meal L,0.1517289093,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack Meal M,0.0720850186,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack Meal S,0.0949054859,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack Meal XL,0.154942931,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pack S,0.0472887525,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Pork,8.5865348728,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Tofu,1.8211825746,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Tomato Hot,3.613976549,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Tomato Medium,3.9357754777,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06,St. Louis,Tomato Mild,3.3665868309,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,2X Split Pack L,0.2229475833,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,4X Bundle,0.2873499646,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,4X Split Pack L,0.3511065849,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Beef,9.870689247,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Bottle,0.1051411225,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Grated Cheese,6.5014644886,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Lamb,26.2939091428,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Mustard Hot,6.5702430567,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Mustard Medium,6.1488020006,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Mustard Mild,5.1225262974,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack L,0.080209241,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack M,0.0609747054,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack Meal L,0.109053462,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack Meal M,0.0698606756,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack Meal S,0.0817721383,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack Meal XL,0.1309922912,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pack S,0.0495084622,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Pork,7.5748787532,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Tofu,1.4718757813,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Tomato Hot,2.7452649468,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Tomato Medium,3.1756996553,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,Darmstadt,Tomato Mild,3.1643151049,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,2X Split Pack L,0.2227842147,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,4X Bundle,0.414361552,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,4X Split Pack L,0.4233483318,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Beef,9.8754214674,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Bottle,0.1111008177,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Grated Cheese,10.0912115986,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Lamb,29.9035804426,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Mustard Hot,7.3774302001,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Mustard Medium,6.4083971435,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Mustard Mild,4.512417686,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack L,0.0950843766,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack M,0.0579084297,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack Meal L,0.12606092,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack Meal M,0.0722750757,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack Meal S,0.0628585107,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack Meal XL,0.164723338,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pack S,0.0399049646,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Pork,10.3659677763,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Tofu,1.5514394407,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Tomato Hot,4.2490653549,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Tomato Medium,3.1974594462,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07,St. Louis,Tomato Mild,4.1500236737,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,2X Split Pack L,0.2575548494,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,4X Bundle,0.3435470517,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,4X Split Pack L,0.3703586953,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Beef,9.0603398194,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Bottle,0.1031729664,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Grated Cheese,9.3055537195,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Lamb,23.4947172281,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Mustard Hot,4.1751311928,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Mustard Medium,5.3034642102,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Mustard Mild,4.2288946888,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack L,0.0914804154,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack M,0.0682606479,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack Meal L,0.1164841336,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack Meal M,0.0823554541,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack Meal S,0.0706284319,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack Meal XL,0.157858961,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pack S,0.0448582002,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Pork,6.6396938686,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Tofu,1.3558877134,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Tomato Hot,2.8793273945,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Tomato Medium,4.0580717991,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,Darmstadt,Tomato Mild,3.5512992898,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,2X Split Pack L,0.219342918,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,4X Bundle,0.4509377441,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,4X Split Pack L,0.3946360306,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Beef,14.5621322746,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Bottle,0.0974089883,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Grated Cheese,7.2374992046,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Lamb,28.4657264473,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Mustard Hot,5.6202049054,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Mustard Medium,4.75426948,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Mustard Mild,4.4256697122,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack L,0.1099870756,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack M,0.075530618,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack Meal L,0.1339145893,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack Meal M,0.0821722003,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack Meal S,0.0732079814,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack Meal XL,0.1625789749,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pack S,0.0452500459,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Pork,10.3284783549,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Tofu,1.7895859746,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Tomato Hot,4.4950619176,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Tomato Medium,4.2661219534,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08,St. Louis,Tomato Mild,4.5158938599,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,2X Split Pack L,0.2674602311,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,4X Bundle,0.3151157055,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,4X Split Pack L,0.2963625932,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Beef,13.3373069179,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Bottle,0.0877599918,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Grated Cheese,6.8998383462,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Lamb,26.7777549963,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Mustard Hot,5.1101565744,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Mustard Medium,5.9161141259,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Mustard Mild,6.0253720636,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack L,0.0757137558,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack M,0.0680109907,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack Meal L,0.1345463923,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack Meal M,0.0837418129,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack Meal S,0.0826464378,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack Meal XL,0.1173467698,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pack S,0.036889304,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Pork,9.4652713843,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Tofu,2.0543715524,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Tomato Hot,4.03127167,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Tomato Medium,3.0266144148,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09,Darmstadt,Tomato Mild,4.0169846395,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
